video_path,source_id,dataset,manipulation,compression,true_label,pred_prob,pred_label,split,model,seed
id56_0002.mp4,0002,CelebDF,,c23,0,0.604297,1,zero_shot,PRISM_50D_zeroshot,42
id56_0005.mp4,0005,CelebDF,,c23,0,0.529195,1,zero_shot,PRISM_50D_zeroshot,42
id56_0003.mp4,0003,CelebDF,,c23,0,0.16533,0,zero_shot,PRISM_50D_zeroshot,42
id56_0007.mp4,0007,CelebDF,,c23,0,0.50081,1,zero_shot,PRISM_50D_zeroshot,42
id56_0004.mp4,0004,CelebDF,,c23,0,0.458729,0,zero_shot,PRISM_50D_zeroshot,42
id56_0009.mp4,0009,CelebDF,,c23,0,0.283009,0,zero_shot,PRISM_50D_zeroshot,42
id56_0006.mp4,0006,CelebDF,,c23,0,0.49589,0,zero_shot,PRISM_50D_zeroshot,42
id56_0008.mp4,0008,CelebDF,,c23,0,0.426953,0,zero_shot,PRISM_50D_zeroshot,42
id57_0000.mp4,0000,CelebDF,,c23,0,0.340503,0,zero_shot,PRISM_50D_zeroshot,42
id57_0001.mp4,0001,CelebDF,,c23,0,0.588586,1,zero_shot,PRISM_50D_zeroshot,42
id57_0002.mp4,0002,CelebDF,,c23,0,0.393823,0,zero_shot,PRISM_50D_zeroshot,42
id57_0004.mp4,0004,CelebDF,,c23,0,0.503589,1,zero_shot,PRISM_50D_zeroshot,42
id57_0003.mp4,0003,CelebDF,,c23,0,0.699332,1,zero_shot,PRISM_50D_zeroshot,42
id57_0005.mp4,0005,CelebDF,,c23,0,0.959834,1,zero_shot,PRISM_50D_zeroshot,42
id57_0006.mp4,0006,CelebDF,,c23,0,0.432224,0,zero_shot,PRISM_50D_zeroshot,42
id57_0007.mp4,0007,CelebDF,,c23,0,0.623858,1,zero_shot,PRISM_50D_zeroshot,42
id57_0009.mp4,0009,CelebDF,,c23,0,0.649453,1,zero_shot,PRISM_50D_zeroshot,42
id58_0001.mp4,0001,CelebDF,,c23,0,0.443457,0,zero_shot,PRISM_50D_zeroshot,42
id58_0000.mp4,0000,CelebDF,,c23,0,0.425285,0,zero_shot,PRISM_50D_zeroshot,42
id57_0008.mp4,0008,CelebDF,,c23,0,0.500319,1,zero_shot,PRISM_50D_zeroshot,42
id58_0002.mp4,0002,CelebDF,,c23,0,0.332813,0,zero_shot,PRISM_50D_zeroshot,42
id58_0004.mp4,0004,CelebDF,,c23,0,0.745312,1,zero_shot,PRISM_50D_zeroshot,42
id58_0005.mp4,0005,CelebDF,,c23,0,0.46761,0,zero_shot,PRISM_50D_zeroshot,42
id58_0006.mp4,0006,CelebDF,,c23,0,0.636353,1,zero_shot,PRISM_50D_zeroshot,42
id58_0007.mp4,0007,CelebDF,,c23,0,0.642025,1,zero_shot,PRISM_50D_zeroshot,42
id58_0008.mp4,0008,CelebDF,,c23,0,0.262054,0,zero_shot,PRISM_50D_zeroshot,42
id58_0009.mp4,0009,CelebDF,,c23,0,0.216066,0,zero_shot,PRISM_50D_zeroshot,42
id59_0000.mp4,0000,CelebDF,,c23,0,0.282137,0,zero_shot,PRISM_50D_zeroshot,42
id59_0001.mp4,0001,CelebDF,,c23,0,0.90207,1,zero_shot,PRISM_50D_zeroshot,42
id59_0003.mp4,0003,CelebDF,,c23,0,0.221204,0,zero_shot,PRISM_50D_zeroshot,42
id59_0002.mp4,0002,CelebDF,,c23,0,0.202925,0,zero_shot,PRISM_50D_zeroshot,42
id59_0004.mp4,0004,CelebDF,,c23,0,0.604792,1,zero_shot,PRISM_50D_zeroshot,42
id59_0005.mp4,0005,CelebDF,,c23,0,0.499424,0,zero_shot,PRISM_50D_zeroshot,42
id59_0006.mp4,0006,CelebDF,,c23,0,0.288581,0,zero_shot,PRISM_50D_zeroshot,42
id59_0007.mp4,0007,CelebDF,,c23,0,0.627343,1,zero_shot,PRISM_50D_zeroshot,42
id59_0009.mp4,0009,CelebDF,,c23,0,0.45945,0,zero_shot,PRISM_50D_zeroshot,42
id59_0008.mp4,0008,CelebDF,,c23,0,0.63566,1,zero_shot,PRISM_50D_zeroshot,42
id5_0000.mp4,0000,CelebDF,,c23,0,0.464055,0,zero_shot,PRISM_50D_zeroshot,42
id5_0001.mp4,0001,CelebDF,,c23,0,0.557992,1,zero_shot,PRISM_50D_zeroshot,42
id5_0002.mp4,0002,CelebDF,,c23,0,0.534397,1,zero_shot,PRISM_50D_zeroshot,42
id5_0004.mp4,0004,CelebDF,,c23,0,0.282486,0,zero_shot,PRISM_50D_zeroshot,42
id5_0003.mp4,0003,CelebDF,,c23,0,0.202496,0,zero_shot,PRISM_50D_zeroshot,42
id5_0006.mp4,0006,CelebDF,,c23,0,0.815128,1,zero_shot,PRISM_50D_zeroshot,42
id5_0005.mp4,0005,CelebDF,,c23,0,0.469055,0,zero_shot,PRISM_50D_zeroshot,42
id60_0002.mp4,0002,CelebDF,,c23,0,0.284418,0,zero_shot,PRISM_50D_zeroshot,42
id60_0000.mp4,0000,CelebDF,,c23,0,0.39099,0,zero_shot,PRISM_50D_zeroshot,42
id5_0008.mp4,0008,CelebDF,,c23,0,0.249227,0,zero_shot,PRISM_50D_zeroshot,42
id5_0007.mp4,0007,CelebDF,,c23,0,0.80732,1,zero_shot,PRISM_50D_zeroshot,42
id60_0004.mp4,0004,CelebDF,,c23,0,0.704209,1,zero_shot,PRISM_50D_zeroshot,42
id60_0003.mp4,0003,CelebDF,,c23,0,0.157271,0,zero_shot,PRISM_50D_zeroshot,42
id60_0005.mp4,0005,CelebDF,,c23,0,0.230243,0,zero_shot,PRISM_50D_zeroshot,42
id60_0007.mp4,0007,CelebDF,,c23,0,0.289887,0,zero_shot,PRISM_50D_zeroshot,42
id60_0008.mp4,0008,CelebDF,,c23,0,0.187567,0,zero_shot,PRISM_50D_zeroshot,42
id60_0009.mp4,0009,CelebDF,,c23,0,0.414734,0,zero_shot,PRISM_50D_zeroshot,42
id61_0000.mp4,0000,CelebDF,,c23,0,0.840628,1,zero_shot,PRISM_50D_zeroshot,42
id61_0001.mp4,0001,CelebDF,,c23,0,0.658738,1,zero_shot,PRISM_50D_zeroshot,42
id61_0005.mp4,0005,CelebDF,,c23,0,0.776195,1,zero_shot,PRISM_50D_zeroshot,42
id61_0004.mp4,0004,CelebDF,,c23,0,0.439548,0,zero_shot,PRISM_50D_zeroshot,42
id61_0002.mp4,0002,CelebDF,,c23,0,0.132128,0,zero_shot,PRISM_50D_zeroshot,42
id61_0003.mp4,0003,CelebDF,,c23,0,0.687205,1,zero_shot,PRISM_50D_zeroshot,42
id61_0007.mp4,0007,CelebDF,,c23,0,0.616076,1,zero_shot,PRISM_50D_zeroshot,42
id61_0008.mp4,0008,CelebDF,,c23,0,0.475255,0,zero_shot,PRISM_50D_zeroshot,42
id61_0006.mp4,0006,CelebDF,,c23,0,0.273228,0,zero_shot,PRISM_50D_zeroshot,42
id61_0009.mp4,0009,CelebDF,,c23,0,0.481686,0,zero_shot,PRISM_50D_zeroshot,42
id6_0000.mp4,0000,CelebDF,,c23,0,0.271966,0,zero_shot,PRISM_50D_zeroshot,42
id6_0001.mp4,0001,CelebDF,,c23,0,0.56336,1,zero_shot,PRISM_50D_zeroshot,42
id6_0002.mp4,0002,CelebDF,,c23,0,0.704104,1,zero_shot,PRISM_50D_zeroshot,42
id6_0003.mp4,0003,CelebDF,,c23,0,0.963074,1,zero_shot,PRISM_50D_zeroshot,42
id6_0004.mp4,0004,CelebDF,,c23,0,0.536567,1,zero_shot,PRISM_50D_zeroshot,42
id6_0006.mp4,0006,CelebDF,,c23,0,0.937064,1,zero_shot,PRISM_50D_zeroshot,42
id6_0005.mp4,0005,CelebDF,,c23,0,0.780078,1,zero_shot,PRISM_50D_zeroshot,42
id6_0007.mp4,0007,CelebDF,,c23,0,0.726369,1,zero_shot,PRISM_50D_zeroshot,42
id6_0008.mp4,0008,CelebDF,,c23,0,0.406236,0,zero_shot,PRISM_50D_zeroshot,42
id7_0001.mp4,0001,CelebDF,,c23,0,0.805742,1,zero_shot,PRISM_50D_zeroshot,42
id7_0000.mp4,0000,CelebDF,,c23,0,0.612433,1,zero_shot,PRISM_50D_zeroshot,42
id7_0002.mp4,0002,CelebDF,,c23,0,0.265601,0,zero_shot,PRISM_50D_zeroshot,42
id6_0009.mp4,0009,CelebDF,,c23,0,0.774485,1,zero_shot,PRISM_50D_zeroshot,42
id7_0003.mp4,0003,CelebDF,,c23,0,0.267431,0,zero_shot,PRISM_50D_zeroshot,42
id7_0004.mp4,0004,CelebDF,,c23,0,0.476109,0,zero_shot,PRISM_50D_zeroshot,42
id7_0005.mp4,0005,CelebDF,,c23,0,0.526803,1,zero_shot,PRISM_50D_zeroshot,42
id7_0006.mp4,0006,CelebDF,,c23,0,0.95473,1,zero_shot,PRISM_50D_zeroshot,42
id7_0007.mp4,0007,CelebDF,,c23,0,0.567786,1,zero_shot,PRISM_50D_zeroshot,42
id7_0008.mp4,0008,CelebDF,,c23,0,0.478353,0,zero_shot,PRISM_50D_zeroshot,42
id7_0009.mp4,0009,CelebDF,,c23,0,0.85538,1,zero_shot,PRISM_50D_zeroshot,42
id8_0000.mp4,0000,CelebDF,,c23,0,0.96788,1,zero_shot,PRISM_50D_zeroshot,42
id8_0002.mp4,0002,CelebDF,,c23,0,0.143144,0,zero_shot,PRISM_50D_zeroshot,42
id8_0003.mp4,0003,CelebDF,,c23,0,0.533164,1,zero_shot,PRISM_50D_zeroshot,42
id8_0005.mp4,0005,CelebDF,,c23,0,0.713146,1,zero_shot,PRISM_50D_zeroshot,42
id8_0004.mp4,0004,CelebDF,,c23,0,0.489835,0,zero_shot,PRISM_50D_zeroshot,42
id8_0006.mp4,0006,CelebDF,,c23,0,0.982034,1,zero_shot,PRISM_50D_zeroshot,42
id8_0009.mp4,0009,CelebDF,,c23,0,0.725353,1,zero_shot,PRISM_50D_zeroshot,42
id9_0000.mp4,0000,CelebDF,,c23,0,0.678843,1,zero_shot,PRISM_50D_zeroshot,42
id9_0001.mp4,0001,CelebDF,,c23,0,0.458904,0,zero_shot,PRISM_50D_zeroshot,42
id9_0002.mp4,0002,CelebDF,,c23,0,0.692447,1,zero_shot,PRISM_50D_zeroshot,42
id9_0003.mp4,0003,CelebDF,,c23,0,0.579695,1,zero_shot,PRISM_50D_zeroshot,42
id9_0004.mp4,0004,CelebDF,,c23,0,0.655146,1,zero_shot,PRISM_50D_zeroshot,42
id9_0005.mp4,0005,CelebDF,,c23,0,0.977475,1,zero_shot,PRISM_50D_zeroshot,42
id9_0006.mp4,0006,CelebDF,,c23,0,0.195346,0,zero_shot,PRISM_50D_zeroshot,42
id9_0007.mp4,0007,CelebDF,,c23,0,0.879198,1,zero_shot,PRISM_50D_zeroshot,42
id9_0008.mp4,0008,CelebDF,,c23,0,0.91992,1,zero_shot,PRISM_50D_zeroshot,42
id9_0009.mp4,0009,CelebDF,,c23,0,0.338901,0,zero_shot,PRISM_50D_zeroshot,42
00004.mp4,00004,CelebDF,,c23,0,0.829027,1,zero_shot,PRISM_50D_zeroshot,42
00014.mp4,00014,CelebDF,,c23,0,0.791196,1,zero_shot,PRISM_50D_zeroshot,42
00006.mp4,00006,CelebDF,,c23,0,0.573568,1,zero_shot,PRISM_50D_zeroshot,42
00015.mp4,00015,CelebDF,,c23,0,0.94715,1,zero_shot,PRISM_50D_zeroshot,42
00007.mp4,00007,CelebDF,,c23,0,0.095339,0,zero_shot,PRISM_50D_zeroshot,42
00003.mp4,00003,CelebDF,,c23,0,0.561814,1,zero_shot,PRISM_50D_zeroshot,42
00011.mp4,00011,CelebDF,,c23,0,0.133104,0,zero_shot,PRISM_50D_zeroshot,42
00002.mp4,00002,CelebDF,,c23,0,0.472478,0,zero_shot,PRISM_50D_zeroshot,42
00005.mp4,00005,CelebDF,,c23,0,0.310018,0,zero_shot,PRISM_50D_zeroshot,42
00009.mp4,00009,CelebDF,,c23,0,0.163928,0,zero_shot,PRISM_50D_zeroshot,42
00013.mp4,00013,CelebDF,,c23,0,0.300328,0,zero_shot,PRISM_50D_zeroshot,42
00001.mp4,00001,CelebDF,,c23,0,0.6693,1,zero_shot,PRISM_50D_zeroshot,42
00012.mp4,00012,CelebDF,,c23,0,0.609896,1,zero_shot,PRISM_50D_zeroshot,42
00017.mp4,00017,CelebDF,,c23,0,0.631619,1,zero_shot,PRISM_50D_zeroshot,42
00018.mp4,00018,CelebDF,,c23,0,0.455612,0,zero_shot,PRISM_50D_zeroshot,42
00020.mp4,00020,CelebDF,,c23,0,0.289268,0,zero_shot,PRISM_50D_zeroshot,42
00021.mp4,00021,CelebDF,,c23,0,0.56638,1,zero_shot,PRISM_50D_zeroshot,42
00022.mp4,00022,CelebDF,,c23,0,0.059057,0,zero_shot,PRISM_50D_zeroshot,42
00026.mp4,00026,CelebDF,,c23,0,0.134073,0,zero_shot,PRISM_50D_zeroshot,42
00025.mp4,00025,CelebDF,,c23,0,0.765842,1,zero_shot,PRISM_50D_zeroshot,42
00019.mp4,00019,CelebDF,,c23,0,0.737546,1,zero_shot,PRISM_50D_zeroshot,42
00029.mp4,00029,CelebDF,,c23,0,0.191607,0,zero_shot,PRISM_50D_zeroshot,42
00030.mp4,00030,CelebDF,,c23,0,0.321218,0,zero_shot,PRISM_50D_zeroshot,42
00027.mp4,00027,CelebDF,,c23,0,0.336681,0,zero_shot,PRISM_50D_zeroshot,42
00031.mp4,00031,CelebDF,,c23,0,0.219697,0,zero_shot,PRISM_50D_zeroshot,42
00032.mp4,00032,CelebDF,,c23,0,0.940125,1,zero_shot,PRISM_50D_zeroshot,42
00034.mp4,00034,CelebDF,,c23,0,0.266986,0,zero_shot,PRISM_50D_zeroshot,42
00035.mp4,00035,CelebDF,,c23,0,0.666815,1,zero_shot,PRISM_50D_zeroshot,42
00037.mp4,00037,CelebDF,,c23,0,0.51978,1,zero_shot,PRISM_50D_zeroshot,42
00038.mp4,00038,CelebDF,,c23,0,0.723064,1,zero_shot,PRISM_50D_zeroshot,42
00036.mp4,00036,CelebDF,,c23,0,0.733902,1,zero_shot,PRISM_50D_zeroshot,42
00039.mp4,00039,CelebDF,,c23,0,0.697881,1,zero_shot,PRISM_50D_zeroshot,42
00040.mp4,00040,CelebDF,,c23,0,0.538033,1,zero_shot,PRISM_50D_zeroshot,42
00043.mp4,00043,CelebDF,,c23,0,0.747933,1,zero_shot,PRISM_50D_zeroshot,42
00041.mp4,00041,CelebDF,,c23,0,0.352582,0,zero_shot,PRISM_50D_zeroshot,42
00046.mp4,00046,CelebDF,,c23,0,0.652105,1,zero_shot,PRISM_50D_zeroshot,42
00044.mp4,00044,CelebDF,,c23,0,0.582606,1,zero_shot,PRISM_50D_zeroshot,42
00042.mp4,00042,CelebDF,,c23,0,0.846334,1,zero_shot,PRISM_50D_zeroshot,42
00048.mp4,00048,CelebDF,,c23,0,0.933032,1,zero_shot,PRISM_50D_zeroshot,42
00047.mp4,00047,CelebDF,,c23,0,0.574469,1,zero_shot,PRISM_50D_zeroshot,42
00049.mp4,00049,CelebDF,,c23,0,0.604492,1,zero_shot,PRISM_50D_zeroshot,42
00050.mp4,00050,CelebDF,,c23,0,0.79934,1,zero_shot,PRISM_50D_zeroshot,42
00051.mp4,00051,CelebDF,,c23,0,0.948729,1,zero_shot,PRISM_50D_zeroshot,42
00053.mp4,00053,CelebDF,,c23,0,0.511152,1,zero_shot,PRISM_50D_zeroshot,42
00052.mp4,00052,CelebDF,,c23,0,0.296274,0,zero_shot,PRISM_50D_zeroshot,42
00054.mp4,00054,CelebDF,,c23,0,0.49281,0,zero_shot,PRISM_50D_zeroshot,42
00055.mp4,00055,CelebDF,,c23,0,0.832938,1,zero_shot,PRISM_50D_zeroshot,42
00056.mp4,00056,CelebDF,,c23,0,0.776363,1,zero_shot,PRISM_50D_zeroshot,42
00058.mp4,00058,CelebDF,,c23,0,0.694083,1,zero_shot,PRISM_50D_zeroshot,42
00057.mp4,00057,CelebDF,,c23,0,0.635273,1,zero_shot,PRISM_50D_zeroshot,42
00059.mp4,00059,CelebDF,,c23,0,0.833305,1,zero_shot,PRISM_50D_zeroshot,42
00062.mp4,00062,CelebDF,,c23,0,0.344166,0,zero_shot,PRISM_50D_zeroshot,42
00060.mp4,00060,CelebDF,,c23,0,0.760652,1,zero_shot,PRISM_50D_zeroshot,42
00063.mp4,00063,CelebDF,,c23,0,0.94166,1,zero_shot,PRISM_50D_zeroshot,42
00064.mp4,00064,CelebDF,,c23,0,0.318496,0,zero_shot,PRISM_50D_zeroshot,42
00065.mp4,00065,CelebDF,,c23,0,0.97548,1,zero_shot,PRISM_50D_zeroshot,42
00067.mp4,00067,CelebDF,,c23,0,0.290676,0,zero_shot,PRISM_50D_zeroshot,42
00068.mp4,00068,CelebDF,,c23,0,0.918708,1,zero_shot,PRISM_50D_zeroshot,42
00066.mp4,00066,CelebDF,,c23,0,0.749608,1,zero_shot,PRISM_50D_zeroshot,42
00070.mp4,00070,CelebDF,,c23,0,0.649657,1,zero_shot,PRISM_50D_zeroshot,42
00069.mp4,00069,CelebDF,,c23,0,0.338865,0,zero_shot,PRISM_50D_zeroshot,42
00072.mp4,00072,CelebDF,,c23,0,0.362383,0,zero_shot,PRISM_50D_zeroshot,42
00073.mp4,00073,CelebDF,,c23,0,0.275833,0,zero_shot,PRISM_50D_zeroshot,42
00075.mp4,00075,CelebDF,,c23,0,0.318065,0,zero_shot,PRISM_50D_zeroshot,42
00077.mp4,00077,CelebDF,,c23,0,0.135327,0,zero_shot,PRISM_50D_zeroshot,42
00076.mp4,00076,CelebDF,,c23,0,0.121121,0,zero_shot,PRISM_50D_zeroshot,42
00078.mp4,00078,CelebDF,,c23,0,0.223854,0,zero_shot,PRISM_50D_zeroshot,42
00079.mp4,00079,CelebDF,,c23,0,0.538503,1,zero_shot,PRISM_50D_zeroshot,42
00080.mp4,00080,CelebDF,,c23,0,0.441068,0,zero_shot,PRISM_50D_zeroshot,42
00082.mp4,00082,CelebDF,,c23,0,0.838087,1,zero_shot,PRISM_50D_zeroshot,42
00083.mp4,00083,CelebDF,,c23,0,0.454022,0,zero_shot,PRISM_50D_zeroshot,42
00085.mp4,00085,CelebDF,,c23,0,0.232489,0,zero_shot,PRISM_50D_zeroshot,42
00088.mp4,00088,CelebDF,,c23,0,0.689875,1,zero_shot,PRISM_50D_zeroshot,42
00086.mp4,00086,CelebDF,,c23,0,0.412249,0,zero_shot,PRISM_50D_zeroshot,42
00087.mp4,00087,CelebDF,,c23,0,0.125675,0,zero_shot,PRISM_50D_zeroshot,42
00089.mp4,00089,CelebDF,,c23,0,0.642941,1,zero_shot,PRISM_50D_zeroshot,42
00090.mp4,00090,CelebDF,,c23,0,0.903648,1,zero_shot,PRISM_50D_zeroshot,42
00091.mp4,00091,CelebDF,,c23,0,0.967419,1,zero_shot,PRISM_50D_zeroshot,42
00096.mp4,00096,CelebDF,,c23,0,0.169225,0,zero_shot,PRISM_50D_zeroshot,42
00097.mp4,00097,CelebDF,,c23,0,0.190911,0,zero_shot,PRISM_50D_zeroshot,42
00095.mp4,00095,CelebDF,,c23,0,0.940681,1,zero_shot,PRISM_50D_zeroshot,42
00094.mp4,00094,CelebDF,,c23,0,0.503538,1,zero_shot,PRISM_50D_zeroshot,42
00098.mp4,00098,CelebDF,,c23,0,0.31448,0,zero_shot,PRISM_50D_zeroshot,42
00099.mp4,00099,CelebDF,,c23,0,0.303298,0,zero_shot,PRISM_50D_zeroshot,42
00100.mp4,00100,CelebDF,,c23,0,0.655572,1,zero_shot,PRISM_50D_zeroshot,42
00101.mp4,00101,CelebDF,,c23,0,0.273614,0,zero_shot,PRISM_50D_zeroshot,42
00102.mp4,00102,CelebDF,,c23,0,0.063992,0,zero_shot,PRISM_50D_zeroshot,42
00103.mp4,00103,CelebDF,,c23,0,0.246256,0,zero_shot,PRISM_50D_zeroshot,42
00104.mp4,00104,CelebDF,,c23,0,0.117672,0,zero_shot,PRISM_50D_zeroshot,42
00105.mp4,00105,CelebDF,,c23,0,0.168797,0,zero_shot,PRISM_50D_zeroshot,42
00106.mp4,00106,CelebDF,,c23,0,0.49008,0,zero_shot,PRISM_50D_zeroshot,42
00107.mp4,00107,CelebDF,,c23,0,0.193812,0,zero_shot,PRISM_50D_zeroshot,42
00108.mp4,00108,CelebDF,,c23,0,0.924101,1,zero_shot,PRISM_50D_zeroshot,42
00109.mp4,00109,CelebDF,,c23,0,0.930924,1,zero_shot,PRISM_50D_zeroshot,42
00111.mp4,00111,CelebDF,,c23,0,0.992828,1,zero_shot,PRISM_50D_zeroshot,42
00112.mp4,00112,CelebDF,,c23,0,0.631967,1,zero_shot,PRISM_50D_zeroshot,42
00113.mp4,00113,CelebDF,,c23,0,0.96893,1,zero_shot,PRISM_50D_zeroshot,42
00110.mp4,00110,CelebDF,,c23,0,0.669306,1,zero_shot,PRISM_50D_zeroshot,42
00114.mp4,00114,CelebDF,,c23,0,0.991605,1,zero_shot,PRISM_50D_zeroshot,42
00115.mp4,00115,CelebDF,,c23,0,0.565969,1,zero_shot,PRISM_50D_zeroshot,42
00116.mp4,00116,CelebDF,,c23,0,0.516079,1,zero_shot,PRISM_50D_zeroshot,42
00117.mp4,00117,CelebDF,,c23,0,0.240823,0,zero_shot,PRISM_50D_zeroshot,42
00118.mp4,00118,CelebDF,,c23,0,0.619562,1,zero_shot,PRISM_50D_zeroshot,42
00120.mp4,00120,CelebDF,,c23,0,0.084591,0,zero_shot,PRISM_50D_zeroshot,42
00121.mp4,00121,CelebDF,,c23,0,0.379337,0,zero_shot,PRISM_50D_zeroshot,42
00119.mp4,00119,CelebDF,,c23,0,0.777861,1,zero_shot,PRISM_50D_zeroshot,42
00123.mp4,00123,CelebDF,,c23,0,0.954497,1,zero_shot,PRISM_50D_zeroshot,42
00122.mp4,00122,CelebDF,,c23,0,0.90214,1,zero_shot,PRISM_50D_zeroshot,42
00125.mp4,00125,CelebDF,,c23,0,0.906159,1,zero_shot,PRISM_50D_zeroshot,42
00126.mp4,00126,CelebDF,,c23,0,0.937561,1,zero_shot,PRISM_50D_zeroshot,42
00127.mp4,00127,CelebDF,,c23,0,0.428942,0,zero_shot,PRISM_50D_zeroshot,42
00130.mp4,00130,CelebDF,,c23,0,0.437326,0,zero_shot,PRISM_50D_zeroshot,42
00128.mp4,00128,CelebDF,,c23,0,0.937527,1,zero_shot,PRISM_50D_zeroshot,42
00131.mp4,00131,CelebDF,,c23,0,0.787544,1,zero_shot,PRISM_50D_zeroshot,42
00129.mp4,00129,CelebDF,,c23,0,0.313614,0,zero_shot,PRISM_50D_zeroshot,42
00132.mp4,00132,CelebDF,,c23,0,0.812541,1,zero_shot,PRISM_50D_zeroshot,42
00133.mp4,00133,CelebDF,,c23,0,0.481803,0,zero_shot,PRISM_50D_zeroshot,42
00136.mp4,00136,CelebDF,,c23,0,0.715924,1,zero_shot,PRISM_50D_zeroshot,42
00138.mp4,00138,CelebDF,,c23,0,0.69943,1,zero_shot,PRISM_50D_zeroshot,42
00139.mp4,00139,CelebDF,,c23,0,0.761438,1,zero_shot,PRISM_50D_zeroshot,42
00137.mp4,00137,CelebDF,,c23,0,0.181426,0,zero_shot,PRISM_50D_zeroshot,42
00140.mp4,00140,CelebDF,,c23,0,0.781336,1,zero_shot,PRISM_50D_zeroshot,42
00144.mp4,00144,CelebDF,,c23,0,0.866004,1,zero_shot,PRISM_50D_zeroshot,42
00145.mp4,00145,CelebDF,,c23,0,0.763301,1,zero_shot,PRISM_50D_zeroshot,42
00148.mp4,00148,CelebDF,,c23,0,0.660166,1,zero_shot,PRISM_50D_zeroshot,42
00146.mp4,00146,CelebDF,,c23,0,0.852256,1,zero_shot,PRISM_50D_zeroshot,42
00150.mp4,00150,CelebDF,,c23,0,0.911248,1,zero_shot,PRISM_50D_zeroshot,42
00149.mp4,00149,CelebDF,,c23,0,0.952072,1,zero_shot,PRISM_50D_zeroshot,42
00147.mp4,00147,CelebDF,,c23,0,0.333204,0,zero_shot,PRISM_50D_zeroshot,42
00151.mp4,00151,CelebDF,,c23,0,0.820349,1,zero_shot,PRISM_50D_zeroshot,42
00152.mp4,00152,CelebDF,,c23,0,0.068269,0,zero_shot,PRISM_50D_zeroshot,42
00153.mp4,00153,CelebDF,,c23,0,0.927043,1,zero_shot,PRISM_50D_zeroshot,42
00155.mp4,00155,CelebDF,,c23,0,0.626534,1,zero_shot,PRISM_50D_zeroshot,42
00156.mp4,00156,CelebDF,,c23,0,0.205526,0,zero_shot,PRISM_50D_zeroshot,42
00158.mp4,00158,CelebDF,,c23,0,0.290146,0,zero_shot,PRISM_50D_zeroshot,42
00159.mp4,00159,CelebDF,,c23,0,0.515292,1,zero_shot,PRISM_50D_zeroshot,42
00160.mp4,00160,CelebDF,,c23,0,0.4551,0,zero_shot,PRISM_50D_zeroshot,42
00166.mp4,00166,CelebDF,,c23,0,0.913423,1,zero_shot,PRISM_50D_zeroshot,42
00163.mp4,00163,CelebDF,,c23,0,0.849038,1,zero_shot,PRISM_50D_zeroshot,42
00161.mp4,00161,CelebDF,,c23,0,0.732872,1,zero_shot,PRISM_50D_zeroshot,42
00165.mp4,00165,CelebDF,,c23,0,0.963133,1,zero_shot,PRISM_50D_zeroshot,42
00162.mp4,00162,CelebDF,,c23,0,0.694503,1,zero_shot,PRISM_50D_zeroshot,42
00167.mp4,00167,CelebDF,,c23,0,0.152723,0,zero_shot,PRISM_50D_zeroshot,42
00169.mp4,00169,CelebDF,,c23,0,0.915026,1,zero_shot,PRISM_50D_zeroshot,42
00168.mp4,00168,CelebDF,,c23,0,0.676858,1,zero_shot,PRISM_50D_zeroshot,42
00171.mp4,00171,CelebDF,,c23,0,0.381982,0,zero_shot,PRISM_50D_zeroshot,42
00172.mp4,00172,CelebDF,,c23,0,0.892741,1,zero_shot,PRISM_50D_zeroshot,42
00173.mp4,00173,CelebDF,,c23,0,0.82202,1,zero_shot,PRISM_50D_zeroshot,42
00174.mp4,00174,CelebDF,,c23,0,0.560632,1,zero_shot,PRISM_50D_zeroshot,42
00176.mp4,00176,CelebDF,,c23,0,0.371807,0,zero_shot,PRISM_50D_zeroshot,42
00175.mp4,00175,CelebDF,,c23,0,0.360725,0,zero_shot,PRISM_50D_zeroshot,42
00178.mp4,00178,CelebDF,,c23,0,0.44971,0,zero_shot,PRISM_50D_zeroshot,42
00179.mp4,00179,CelebDF,,c23,0,0.805941,1,zero_shot,PRISM_50D_zeroshot,42
00181.mp4,00181,CelebDF,,c23,0,0.575019,1,zero_shot,PRISM_50D_zeroshot,42
00180.mp4,00180,CelebDF,,c23,0,0.372237,0,zero_shot,PRISM_50D_zeroshot,42
00182.mp4,00182,CelebDF,,c23,0,0.786728,1,zero_shot,PRISM_50D_zeroshot,42
00184.mp4,00184,CelebDF,,c23,0,0.710012,1,zero_shot,PRISM_50D_zeroshot,42
00186.mp4,00186,CelebDF,,c23,0,0.745285,1,zero_shot,PRISM_50D_zeroshot,42
00187.mp4,00187,CelebDF,,c23,0,0.959118,1,zero_shot,PRISM_50D_zeroshot,42
00188.mp4,00188,CelebDF,,c23,0,0.695033,1,zero_shot,PRISM_50D_zeroshot,42
00191.mp4,00191,CelebDF,,c23,0,0.719393,1,zero_shot,PRISM_50D_zeroshot,42
00189.mp4,00189,CelebDF,,c23,0,0.868867,1,zero_shot,PRISM_50D_zeroshot,42
00193.mp4,00193,CelebDF,,c23,0,0.705171,1,zero_shot,PRISM_50D_zeroshot,42
00190.mp4,00190,CelebDF,,c23,0,0.430987,0,zero_shot,PRISM_50D_zeroshot,42
00192.mp4,00192,CelebDF,,c23,0,0.208435,0,zero_shot,PRISM_50D_zeroshot,42
00194.mp4,00194,CelebDF,,c23,0,0.302738,0,zero_shot,PRISM_50D_zeroshot,42
