video,label,p,target,dataset
00093,0,0.6403648853302002,celebdf,CelebDF
00094,0,0.7551937103271484,celebdf,CelebDF
00095,0,0.537990927696228,celebdf,CelebDF
00096,0,0.7622370719909668,celebdf,CelebDF
00097,0,0.2018001079559326,celebdf,CelebDF
00098,0,0.0827124118804931,celebdf,CelebDF
00099,0,0.0808281898498535,celebdf,CelebDF
00100,0,0.5273879766464233,celebdf,CelebDF
00101,0,0.5529895424842834,celebdf,CelebDF
00102,0,0.774873673915863,celebdf,CelebDF
00103,0,0.2668001055717468,celebdf,CelebDF
00104,0,0.7021421790122986,celebdf,CelebDF
00105,0,0.8765020370483398,celebdf,CelebDF
00106,0,0.6635401248931885,celebdf,CelebDF
00107,0,0.9174486994743348,celebdf,CelebDF
00108,0,0.9809924364089966,celebdf,CelebDF
00109,0,0.9133698344230652,celebdf,CelebDF
00110,0,0.6342875957489014,celebdf,CelebDF
00111,0,0.4464358985424042,celebdf,CelebDF
00112,0,0.6828277707099915,celebdf,CelebDF
00113,0,0.6556121110916138,celebdf,CelebDF
00114,0,0.0108910072594881,celebdf,CelebDF
00115,0,0.0463831685483455,celebdf,CelebDF
00116,0,0.6523360013961792,celebdf,CelebDF
00117,0,0.5671321749687195,celebdf,CelebDF
00118,0,0.846745491027832,celebdf,CelebDF
00119,0,0.7453759908676147,celebdf,CelebDF
00120,0,0.1175929903984069,celebdf,CelebDF
00121,0,0.4431598484516144,celebdf,CelebDF
00122,0,0.3395770490169525,celebdf,CelebDF
00123,0,0.1197038143873214,celebdf,CelebDF
00124,0,0.7881423830986023,celebdf,CelebDF
00125,0,0.929687798023224,celebdf,CelebDF
00126,0,0.93720144033432,celebdf,CelebDF
00127,0,0.8972315788269043,celebdf,CelebDF
00128,0,0.4696319699287414,celebdf,CelebDF
00129,0,0.1842102706432342,celebdf,CelebDF
00130,0,0.889145016670227,celebdf,CelebDF
00131,0,0.7272294163703918,celebdf,CelebDF
00132,0,0.5984621047973633,celebdf,CelebDF
00133,0,0.7816491723060608,celebdf,CelebDF
00134,0,0.9692218899726868,celebdf,CelebDF
00135,0,0.8838282227516174,celebdf,CelebDF
00136,0,0.1197106763720512,celebdf,CelebDF
00137,0,0.3311619460582733,celebdf,CelebDF
00138,0,0.7657642960548401,celebdf,CelebDF
00139,0,0.6601265072822571,celebdf,CelebDF
00140,0,0.63462233543396,celebdf,CelebDF
00141,0,0.5622016787528992,celebdf,CelebDF
00142,0,0.3029108643531799,celebdf,CelebDF
00143,0,0.4223001003265381,celebdf,CelebDF
00144,0,0.7326326966285706,celebdf,CelebDF
00145,0,0.1877244412899017,celebdf,CelebDF
00146,0,0.3332713544368744,celebdf,CelebDF
00147,0,0.2534389793872833,celebdf,CelebDF
00148,0,0.0431050844490528,celebdf,CelebDF
00149,0,0.1363117843866348,celebdf,CelebDF
00150,0,0.9887265563011168,celebdf,CelebDF
00151,0,0.7095011472702026,celebdf,CelebDF
00152,0,0.0190530885010957,celebdf,CelebDF
00153,0,0.8812456727027893,celebdf,CelebDF
00154,0,0.2595663964748382,celebdf,CelebDF
00155,0,0.0976344496011734,celebdf,CelebDF
00156,0,0.2623112797737121,celebdf,CelebDF
00157,0,0.2208121865987777,celebdf,CelebDF
00158,0,0.1630643010139465,celebdf,CelebDF
00159,0,0.7920664548873901,celebdf,CelebDF
00160,0,0.6368088722229004,celebdf,CelebDF
00161,0,0.0987169593572616,celebdf,CelebDF
00162,0,0.8059443831443787,celebdf,CelebDF
00163,0,0.1213340014219284,celebdf,CelebDF
00164,0,0.9210307002067566,celebdf,CelebDF
00165,0,0.6460801362991333,celebdf,CelebDF
00166,0,0.0603601559996604,celebdf,CelebDF
00167,0,0.271222323179245,celebdf,CelebDF
00168,0,0.8564972281455994,celebdf,CelebDF
00169,0,0.5751025080680847,celebdf,CelebDF
00170,0,0.8846518397331238,celebdf,CelebDF
00171,0,0.5880396366119385,celebdf,CelebDF
00172,0,0.6522737741470337,celebdf,CelebDF
00173,0,0.9889224767684937,celebdf,CelebDF
00174,0,0.5510083436965942,celebdf,CelebDF
00175,0,0.9113010168075562,celebdf,CelebDF
00176,0,0.375461995601654,celebdf,CelebDF
00177,0,0.1646762043237686,celebdf,CelebDF
00178,0,0.5848861336708069,celebdf,CelebDF
00179,0,0.1296050697565078,celebdf,CelebDF
00180,0,0.4937876164913177,celebdf,CelebDF
00181,0,0.7380029559135437,celebdf,CelebDF
00182,0,0.0794496014714241,celebdf,CelebDF
00183,0,0.908259928226471,celebdf,CelebDF
00184,0,0.2706107497215271,celebdf,CelebDF
00185,0,0.7900375723838806,celebdf,CelebDF
00186,0,0.0261256173253059,celebdf,CelebDF
00187,0,0.2783712148666382,celebdf,CelebDF
00188,0,0.3036025762557983,celebdf,CelebDF
00189,0,0.3826338648796081,celebdf,CelebDF
00190,0,0.3169196248054504,celebdf,CelebDF
00191,0,0.2506337761878967,celebdf,CelebDF
00192,0,0.1213199719786644,celebdf,CelebDF
00193,0,0.8897286653518677,celebdf,CelebDF
00194,0,0.0366289503872394,celebdf,CelebDF
00195,0,0.909273326396942,celebdf,CelebDF
00196,0,0.0546158626675605,celebdf,CelebDF
00197,0,0.802437424659729,celebdf,CelebDF
00198,0,0.7889658808708191,celebdf,CelebDF
00199,0,0.1963771730661392,celebdf,CelebDF
00200,0,0.9643232822418212,celebdf,CelebDF
00201,0,0.8872117400169373,celebdf,CelebDF
00202,0,0.300914317369461,celebdf,CelebDF
00203,0,0.7160372734069824,celebdf,CelebDF
00204,0,0.5904302000999451,celebdf,CelebDF
00205,0,0.5469817519187927,celebdf,CelebDF
00206,0,0.5685854554176331,celebdf,CelebDF
00207,0,0.6460755467414856,celebdf,CelebDF
00208,0,0.4154420495033264,celebdf,CelebDF
00209,0,0.2802778780460357,celebdf,CelebDF
00210,0,0.9730674028396606,celebdf,CelebDF
00211,0,0.1494927853345871,celebdf,CelebDF
00212,0,0.535955548286438,celebdf,CelebDF
00213,0,0.9810739159584044,celebdf,CelebDF
00214,0,0.6082321405410767,celebdf,CelebDF
00215,0,0.9831468462944032,celebdf,CelebDF
00216,0,0.2584842443466186,celebdf,CelebDF
00217,0,0.8825627565383911,celebdf,CelebDF
00218,0,0.2885440587997436,celebdf,CelebDF
00219,0,0.663862407207489,celebdf,CelebDF
00220,0,0.675275981426239,celebdf,CelebDF
00221,0,0.230179101228714,celebdf,CelebDF
00222,0,0.2406400889158249,celebdf,CelebDF
00223,0,0.558661937713623,celebdf,CelebDF
00224,0,0.6740928888320923,celebdf,CelebDF
00225,0,0.1525861471891403,celebdf,CelebDF
00226,0,0.6202794909477234,celebdf,CelebDF
00227,0,0.6734253168106079,celebdf,CelebDF
00228,0,0.0722554475069046,celebdf,CelebDF
00229,0,0.1199566945433616,celebdf,CelebDF
00230,0,0.180063784122467,celebdf,CelebDF
00231,0,0.3374209105968475,celebdf,CelebDF
00232,0,0.6295574307441711,celebdf,CelebDF
00233,0,0.3940005600452423,celebdf,CelebDF
00234,0,0.2518867552280426,celebdf,CelebDF
00235,0,0.1973339915275573,celebdf,CelebDF
00236,0,0.7001968622207642,celebdf,CelebDF
00237,0,0.6946273446083069,celebdf,CelebDF
00238,0,0.7642226219177246,celebdf,CelebDF
00239,0,0.0244759656488895,celebdf,CelebDF
00240,0,0.7994632124900818,celebdf,CelebDF
00241,0,0.9525876045227052,celebdf,CelebDF
00242,0,0.7223488092422485,celebdf,CelebDF
00243,0,0.1226481348276138,celebdf,CelebDF
00244,0,0.7826191186904907,celebdf,CelebDF
00245,0,0.3608703911304474,celebdf,CelebDF
00246,0,0.9483266472816468,celebdf,CelebDF
00247,0,0.9751968383789062,celebdf,CelebDF
00248,0,0.7035093903541565,celebdf,CelebDF
00249,0,0.6928109526634216,celebdf,CelebDF
00250,0,0.2899213433265686,celebdf,CelebDF
00251,0,0.599713146686554,celebdf,CelebDF
00252,0,0.2158996760845184,celebdf,CelebDF
00253,0,0.9751741290092468,celebdf,CelebDF
00254,0,0.6270248293876648,celebdf,CelebDF
00255,0,0.3998451828956604,celebdf,CelebDF
00256,0,0.3107302784919739,celebdf,CelebDF
00257,0,0.0493846572935581,celebdf,CelebDF
00258,0,0.0357965268194675,celebdf,CelebDF
00259,0,0.9799163937568665,celebdf,CelebDF
00260,0,0.6412333846092224,celebdf,CelebDF
00261,0,0.5221555829048157,celebdf,CelebDF
00262,0,0.4203648865222931,celebdf,CelebDF
00263,0,0.9084613919258118,celebdf,CelebDF
00264,0,0.4693613946437835,celebdf,CelebDF
00265,0,0.8132266998291016,celebdf,CelebDF
00266,0,0.1815318465232849,celebdf,CelebDF
00267,0,0.4245470464229584,celebdf,CelebDF
00268,0,0.6183511018753052,celebdf,CelebDF
00269,0,0.3092318177223205,celebdf,CelebDF
00270,0,0.4817347228527069,celebdf,CelebDF
00271,0,0.9766932725906372,celebdf,CelebDF
00272,0,0.4055966734886169,celebdf,CelebDF
00273,0,0.7341734766960144,celebdf,CelebDF
00274,0,0.2495430558919906,celebdf,CelebDF
00275,0,0.8658627271652222,celebdf,CelebDF
00276,0,0.2709928452968597,celebdf,CelebDF
00277,0,0.4756535589694977,celebdf,CelebDF
00278,0,0.1953792721033096,celebdf,CelebDF
00279,0,0.7769675254821777,celebdf,CelebDF
00280,0,0.7663485407829285,celebdf,CelebDF
00281,0,0.7308958768844604,celebdf,CelebDF
00282,0,0.7563327550888062,celebdf,CelebDF
00283,0,0.4731820821762085,celebdf,CelebDF
00284,0,0.5479539036750793,celebdf,CelebDF
00285,0,0.8391691446304321,celebdf,CelebDF
00286,0,0.7314128875732422,celebdf,CelebDF
00287,0,0.2339221835136413,celebdf,CelebDF
00288,0,0.6435170769691467,celebdf,CelebDF
00289,0,0.6916153430938721,celebdf,CelebDF
00290,0,0.6252523064613342,celebdf,CelebDF
00291,0,0.890149712562561,celebdf,CelebDF
00292,0,0.3483523726463318,celebdf,CelebDF
00293,0,0.4173018932342529,celebdf,CelebDF
00294,0,0.5845964550971985,celebdf,CelebDF
00295,0,0.5477643013000488,celebdf,CelebDF
00296,0,0.6078943014144897,celebdf,CelebDF
00297,0,0.3251892328262329,celebdf,CelebDF
00298,0,0.865742027759552,celebdf,CelebDF
00299,0,0.7757058143615723,celebdf,CelebDF
id0_id16_0000,1,0.8591688275337219,celebdf,CelebDF
id0_id16_0001,1,0.7813469171524048,celebdf,CelebDF
id0_id16_0002,1,0.9949844479560852,celebdf,CelebDF
id0_id16_0003,1,0.8468316197395325,celebdf,CelebDF
id0_id16_0004,1,0.80951988697052,celebdf,CelebDF
id0_id16_0005,1,0.9864859580993652,celebdf,CelebDF
id0_id16_0006,1,0.9366496205329896,celebdf,CelebDF
id0_id16_0007,1,0.8463751673698425,celebdf,CelebDF
id0_id16_0008,1,0.9731124639511108,celebdf,CelebDF
id0_id16_0009,1,0.8796781897544861,celebdf,CelebDF
id0_id17_0000,1,0.9423391222953796,celebdf,CelebDF
id0_id17_0001,1,0.8625798225402832,celebdf,CelebDF
id0_id17_0002,1,0.9958908557891846,celebdf,CelebDF
id0_id17_0003,1,0.9820328950881958,celebdf,CelebDF
id0_id17_0005,1,0.9890690445899964,celebdf,CelebDF
id0_id17_0006,1,0.98017019033432,celebdf,CelebDF
id0_id17_0007,1,0.96035897731781,celebdf,CelebDF
id0_id17_0009,1,0.9692142009735109,celebdf,CelebDF
id0_id1_0000,1,0.845550537109375,celebdf,CelebDF
id0_id1_0001,1,0.4424917995929718,celebdf,CelebDF
id0_id1_0002,1,0.9947094917297364,celebdf,CelebDF
id0_id1_0003,1,0.7549706101417542,celebdf,CelebDF
id0_id1_0005,1,0.8789366483688354,celebdf,CelebDF
id0_id1_0006,1,0.9639302492141724,celebdf,CelebDF
id0_id1_0007,1,0.5861011743545532,celebdf,CelebDF
id0_id1_0009,1,0.7603114247322083,celebdf,CelebDF
id0_id20_0000,1,0.943677306175232,celebdf,CelebDF
id0_id20_0001,1,0.888587236404419,celebdf,CelebDF
id0_id20_0002,1,0.9946060180664062,celebdf,CelebDF
id0_id20_0003,1,0.961901068687439,celebdf,CelebDF
id0_id20_0004,1,0.878840446472168,celebdf,CelebDF
id0_id20_0005,1,0.9544702172279358,celebdf,CelebDF
id0_id20_0006,1,0.9676377773284912,celebdf,CelebDF
id0_id20_0007,1,0.8978084325790405,celebdf,CelebDF
id0_id20_0009,1,0.9700869917869568,celebdf,CelebDF
id0_id21_0000,1,0.9268142580986024,celebdf,CelebDF
id0_id21_0001,1,0.8818696141242981,celebdf,CelebDF
id0_id21_0002,1,0.9939780831336976,celebdf,CelebDF
id0_id21_0003,1,0.8843440413475037,celebdf,CelebDF
id0_id21_0004,1,0.9704663157463074,celebdf,CelebDF
id0_id21_0005,1,0.9842826724052428,celebdf,CelebDF
id0_id21_0006,1,0.9343066215515136,celebdf,CelebDF
id0_id21_0007,1,0.98319274187088,celebdf,CelebDF
id0_id21_0009,1,0.947410762310028,celebdf,CelebDF
id0_id23_0000,1,0.9098634123802184,celebdf,CelebDF
id0_id23_0001,1,0.7895258665084839,celebdf,CelebDF
id0_id23_0002,1,0.9953264594078064,celebdf,CelebDF
id0_id23_0004,1,0.9808676838874816,celebdf,CelebDF
id0_id23_0005,1,0.9723080396652222,celebdf,CelebDF
id0_id23_0007,1,0.9880654215812684,celebdf,CelebDF
id0_id23_0009,1,0.990351676940918,celebdf,CelebDF
id0_id26_0000,1,0.8039814829826355,celebdf,CelebDF
id0_id26_0001,1,0.8335157632827759,celebdf,CelebDF
id0_id26_0002,1,0.995145320892334,celebdf,CelebDF
id0_id26_0003,1,0.9779763221740724,celebdf,CelebDF
id0_id26_0004,1,0.94279682636261,celebdf,CelebDF
id0_id26_0005,1,0.9815770983695984,celebdf,CelebDF
id0_id26_0006,1,0.7710229158401489,celebdf,CelebDF
id0_id26_0007,1,0.988414227962494,celebdf,CelebDF
id0_id26_0008,1,0.9934664368629456,celebdf,CelebDF
id0_id26_0009,1,0.9562748074531556,celebdf,CelebDF
id0_id28_0000,1,0.9322676658630372,celebdf,CelebDF
id0_id28_0001,1,0.9325615763664246,celebdf,CelebDF
id0_id28_0002,1,0.9953594207763672,celebdf,CelebDF
id0_id28_0003,1,0.8800817728042603,celebdf,CelebDF
id0_id28_0004,1,0.9689964056015016,celebdf,CelebDF
id0_id28_0005,1,0.981765627861023,celebdf,CelebDF
id0_id28_0006,1,0.9880430102348328,celebdf,CelebDF
id0_id28_0007,1,0.980004072189331,celebdf,CelebDF
id0_id28_0008,1,0.9883596301078796,celebdf,CelebDF
id0_id28_0009,1,0.9536772966384888,celebdf,CelebDF
id0_id2_0000,1,0.6182441115379333,celebdf,CelebDF
id0_id2_0001,1,0.4750811159610748,celebdf,CelebDF
id0_id2_0002,1,0.9621196985244752,celebdf,CelebDF
id0_id2_0003,1,0.808244526386261,celebdf,CelebDF
id0_id2_0004,1,0.644784688949585,celebdf,CelebDF
id0_id2_0005,1,0.7257612347602844,celebdf,CelebDF
id0_id2_0006,1,0.7724435329437256,celebdf,CelebDF
id0_id2_0007,1,0.5206528902053833,celebdf,CelebDF
id0_id2_0008,1,0.8944481611251831,celebdf,CelebDF
id0_id2_0009,1,0.7150672674179077,celebdf,CelebDF
id0_id3_0000,1,0.7564328908920288,celebdf,CelebDF
id0_id3_0001,1,0.7366486191749573,celebdf,CelebDF
id0_id3_0002,1,0.9515687823295592,celebdf,CelebDF
id0_id3_0003,1,0.873971700668335,celebdf,CelebDF
id0_id3_0004,1,0.771471381187439,celebdf,CelebDF
id0_id3_0005,1,0.8939549326896667,celebdf,CelebDF
id0_id3_0006,1,0.5861877202987671,celebdf,CelebDF
id0_id3_0007,1,0.7175005078315735,celebdf,CelebDF
id0_id3_0008,1,0.8826230764389038,celebdf,CelebDF
id0_id3_0009,1,0.5336520075798035,celebdf,CelebDF
id0_id4_0000,1,0.8701837062835693,celebdf,CelebDF
id0_id4_0001,1,0.9779369831085204,celebdf,CelebDF
id0_id4_0002,1,0.9957352876663208,celebdf,CelebDF
id0_id4_0003,1,0.98686546087265,celebdf,CelebDF
id0_id4_0004,1,0.9623995423316956,celebdf,CelebDF
id0_id4_0005,1,0.978714883327484,celebdf,CelebDF
id0_id4_0006,1,0.978162169456482,celebdf,CelebDF
id0_id4_0009,1,0.9296428561210632,celebdf,CelebDF
id0_id6_0000,1,0.8357763886451721,celebdf,CelebDF
id0_id6_0001,1,0.7000300884246826,celebdf,CelebDF
id0_id6_0002,1,0.994271993637085,celebdf,CelebDF
id0_id6_0006,1,0.988120138645172,celebdf,CelebDF
id0_id6_0007,1,0.7967522144317627,celebdf,CelebDF
id0_id6_0009,1,0.8644391894340515,celebdf,CelebDF
id0_id9_0000,1,0.7979949712753296,celebdf,CelebDF
id0_id9_0001,1,0.6620430946350098,celebdf,CelebDF
id0_id9_0002,1,0.9944443106651306,celebdf,CelebDF
id0_id9_0003,1,0.9628503322601318,celebdf,CelebDF
id0_id9_0005,1,0.9861664772033693,celebdf,CelebDF
id0_id9_0006,1,0.915565013885498,celebdf,CelebDF
id0_id9_0007,1,0.9131503701210022,celebdf,CelebDF
id0_id9_0008,1,0.992637574672699,celebdf,CelebDF
id0_id9_0009,1,0.9508666396141052,celebdf,CelebDF
id10_id11_0001,1,0.8564993143081665,celebdf,CelebDF
id10_id11_0002,1,0.988107442855835,celebdf,CelebDF
id10_id11_0003,1,0.9906323552131652,celebdf,CelebDF
id10_id11_0004,1,0.9855148196220398,celebdf,CelebDF
id10_id11_0005,1,0.975172221660614,celebdf,CelebDF
id10_id11_0006,1,0.9516696333885192,celebdf,CelebDF
id10_id11_0007,1,0.9945089221000672,celebdf,CelebDF
id10_id11_0008,1,0.9889766573905944,celebdf,CelebDF
id10_id12_0001,1,0.9079781770706176,celebdf,CelebDF
id10_id12_0002,1,0.992879033088684,celebdf,CelebDF
id10_id12_0003,1,0.99240642786026,celebdf,CelebDF
id10_id12_0004,1,0.9821245074272156,celebdf,CelebDF
id10_id12_0005,1,0.9693576693534852,celebdf,CelebDF
id10_id12_0006,1,0.9371950030326844,celebdf,CelebDF
id10_id12_0007,1,0.9910901188850404,celebdf,CelebDF
id10_id12_0008,1,0.9940892457962036,celebdf,CelebDF
id10_id13_0001,1,0.6844815015792847,celebdf,CelebDF
id10_id13_0002,1,0.934612274169922,celebdf,CelebDF
id10_id13_0003,1,0.9549111127853394,celebdf,CelebDF
id10_id13_0004,1,0.5171313285827637,celebdf,CelebDF
id10_id13_0005,1,0.8909468650817871,celebdf,CelebDF
id10_id13_0006,1,0.8666263222694397,celebdf,CelebDF
id10_id13_0007,1,0.99131977558136,celebdf,CelebDF
id10_id13_0008,1,0.976732611656189,celebdf,CelebDF
id10_id7_0001,1,0.839445948600769,celebdf,CelebDF
id10_id7_0002,1,0.9434731006622314,celebdf,CelebDF
id10_id7_0003,1,0.9779630303382874,celebdf,CelebDF
id10_id7_0004,1,0.4801219403743744,celebdf,CelebDF
id10_id7_0005,1,0.8795282244682312,celebdf,CelebDF
id10_id7_0006,1,0.8791670799255371,celebdf,CelebDF
id10_id7_0007,1,0.9863443970680236,celebdf,CelebDF
id10_id7_0008,1,0.983062744140625,celebdf,CelebDF
id10_id7_0009,1,0.4425854682922363,celebdf,CelebDF
id11_id7_0000,1,0.8148462772369385,celebdf,CelebDF
id11_id7_0001,1,0.3491403460502624,celebdf,CelebDF
id11_id7_0002,1,0.342871755361557,celebdf,CelebDF
id11_id7_0003,1,0.7669324278831482,celebdf,CelebDF
id11_id7_0004,1,0.8717665076255798,celebdf,CelebDF
id11_id7_0005,1,0.93346107006073,celebdf,CelebDF
id11_id7_0006,1,0.9511481523513794,celebdf,CelebDF
id11_id7_0007,1,0.8856455683708191,celebdf,CelebDF
id11_id7_0008,1,0.5707557797431946,celebdf,CelebDF
id11_id7_0009,1,0.908560037612915,celebdf,CelebDF
id11_id7_0010,1,0.9266273379325868,celebdf,CelebDF
id12_id10_0001,1,0.8720875382423401,celebdf,CelebDF
id12_id10_0002,1,0.8051344156265259,celebdf,CelebDF
id12_id10_0004,1,0.9106010794639589,celebdf,CelebDF
id12_id10_0005,1,0.5161960124969482,celebdf,CelebDF
id12_id10_0006,1,0.8910646438598633,celebdf,CelebDF
id12_id7_0000,1,0.9117450714111328,celebdf,CelebDF
id12_id7_0001,1,0.629335343837738,celebdf,CelebDF
id12_id7_0002,1,0.6946475505828857,celebdf,CelebDF
id12_id7_0004,1,0.6415886878967285,celebdf,CelebDF
id12_id7_0005,1,0.4537675380706787,celebdf,CelebDF
id12_id7_0006,1,0.712296724319458,celebdf,CelebDF
id13_id10_0000,1,0.9499675035476683,celebdf,CelebDF
id13_id10_0001,1,0.9078311324119568,celebdf,CelebDF
id13_id10_0003,1,0.96439790725708,celebdf,CelebDF
id13_id10_0004,1,0.9658575057983398,celebdf,CelebDF
id13_id10_0005,1,0.9268691539764404,celebdf,CelebDF
id13_id10_0007,1,0.9501903653144836,celebdf,CelebDF
id13_id10_0008,1,0.9750270247459412,celebdf,CelebDF
id13_id10_0011,1,0.9275245070457458,celebdf,CelebDF
id13_id10_0012,1,0.9920117259025574,celebdf,CelebDF
id13_id10_0014,1,0.8383982181549072,celebdf,CelebDF
id13_id10_0015,1,0.941775679588318,celebdf,CelebDF
id13_id7_0000,1,0.4661321640014648,celebdf,CelebDF
id13_id7_0001,1,0.416626363992691,celebdf,CelebDF
id13_id7_0002,1,0.7687702775001526,celebdf,CelebDF
id13_id7_0003,1,0.7529619336128235,celebdf,CelebDF
id13_id7_0004,1,0.9873384833335876,celebdf,CelebDF
id13_id7_0005,1,0.987208902835846,celebdf,CelebDF
id13_id7_0007,1,0.9059576392173768,celebdf,CelebDF
id13_id7_0008,1,0.8689278960227966,celebdf,CelebDF
id13_id7_0009,1,0.7265028357505798,celebdf,CelebDF
id13_id7_0011,1,0.6228194236755371,celebdf,CelebDF
id13_id7_0012,1,0.991129994392395,celebdf,CelebDF
id13_id7_0015,1,0.8628566265106201,celebdf,CelebDF
id16_id0_0000,1,0.965877652168274,celebdf,CelebDF
id16_id0_0001,1,0.9138486981391908,celebdf,CelebDF
id16_id0_0002,1,0.8232042193412781,celebdf,CelebDF
id16_id0_0003,1,0.939327597618103,celebdf,CelebDF
id16_id0_0004,1,0.7527110576629639,celebdf,CelebDF
id16_id0_0005,1,0.9736604690551758,celebdf,CelebDF
id16_id0_0006,1,0.8865714073181152,celebdf,CelebDF
id16_id0_0007,1,0.9911932945251464,celebdf,CelebDF
id16_id0_0009,1,0.9795060753822328,celebdf,CelebDF
id16_id0_0010,1,0.6255537867546082,celebdf,CelebDF
id16_id0_0011,1,0.9820969700813292,celebdf,CelebDF
id16_id0_0012,1,0.9259170293807985,celebdf,CelebDF
id16_id0_0013,1,0.992965042591095,celebdf,CelebDF
id16_id17_0000,1,0.9728425145149232,celebdf,CelebDF
id16_id17_0001,1,0.9382996559143066,celebdf,CelebDF
id16_id17_0002,1,0.8438161611557007,celebdf,CelebDF
id16_id17_0003,1,0.9263694882392884,celebdf,CelebDF
id16_id17_0004,1,0.8623340129852295,celebdf,CelebDF
id16_id17_0005,1,0.9715282320976256,celebdf,CelebDF
id16_id17_0006,1,0.873689591884613,celebdf,CelebDF
id16_id17_0007,1,0.9936171174049376,celebdf,CelebDF
id16_id17_0009,1,0.9915730953216552,celebdf,CelebDF
id16_id17_0010,1,0.9535318613052368,celebdf,CelebDF
id16_id17_0011,1,0.9862672090530396,celebdf,CelebDF
id16_id17_0012,1,0.9840434193611144,celebdf,CelebDF
id16_id17_0013,1,0.995100438594818,celebdf,CelebDF
id16_id1_0000,1,0.8281038999557495,celebdf,CelebDF
id16_id1_0001,1,0.8253796696662903,celebdf,CelebDF
id16_id1_0002,1,0.642942488193512,celebdf,CelebDF
id16_id1_0003,1,0.8610707521438599,celebdf,CelebDF
id16_id1_0004,1,0.7417001724243164,celebdf,CelebDF
id16_id1_0005,1,0.9053914546966552,celebdf,CelebDF
id16_id1_0006,1,0.7230004668235779,celebdf,CelebDF
id16_id1_0007,1,0.9926232695579528,celebdf,CelebDF
id16_id1_0009,1,0.994172751903534,celebdf,CelebDF
id16_id1_0010,1,0.795137882232666,celebdf,CelebDF
id16_id1_0011,1,0.6726523637771606,celebdf,CelebDF
id16_id1_0012,1,0.9868963360786438,celebdf,CelebDF
id16_id1_0013,1,0.9944552779197692,celebdf,CelebDF
id16_id20_0000,1,0.95493745803833,celebdf,CelebDF
id16_id20_0001,1,0.9261035323143004,celebdf,CelebDF
id16_id20_0002,1,0.7891170382499695,celebdf,CelebDF
id16_id20_0003,1,0.9208537340164183,celebdf,CelebDF
id16_id20_0004,1,0.9222893118858336,celebdf,CelebDF
id16_id20_0005,1,0.9571471214294434,celebdf,CelebDF
id16_id20_0006,1,0.956645131111145,celebdf,CelebDF
id16_id20_0007,1,0.992621898651123,celebdf,CelebDF
id16_id20_0009,1,0.9885299205780028,celebdf,CelebDF
id16_id20_0010,1,0.6974271535873413,celebdf,CelebDF
id16_id20_0011,1,0.98629891872406,celebdf,CelebDF
id16_id20_0012,1,0.9477680921554564,celebdf,CelebDF
id16_id20_0013,1,0.9947336912155152,celebdf,CelebDF
id16_id21_0000,1,0.991278886795044,celebdf,CelebDF
id16_id21_0001,1,0.9629176259040833,celebdf,CelebDF
id16_id21_0002,1,0.8856683373451233,celebdf,CelebDF
id16_id21_0003,1,0.952020227909088,celebdf,CelebDF
id16_id21_0004,1,0.9478775858879088,celebdf,CelebDF
id16_id21_0005,1,0.9660091400146484,celebdf,CelebDF
id16_id21_0006,1,0.93798166513443,celebdf,CelebDF
id16_id21_0007,1,0.993053138256073,celebdf,CelebDF
id16_id21_0009,1,0.9924896359443665,celebdf,CelebDF
id16_id21_0010,1,0.9505106210708618,celebdf,CelebDF
id16_id21_0011,1,0.9339205622673036,celebdf,CelebDF
id16_id21_0012,1,0.9916831851005554,celebdf,CelebDF
id16_id21_0013,1,0.9943828582763672,celebdf,CelebDF
id16_id23_0000,1,0.9832069873809814,celebdf,CelebDF
id16_id23_0001,1,0.966608226299286,celebdf,CelebDF
id16_id23_0002,1,0.9069066047668456,celebdf,CelebDF
id16_id23_0003,1,0.9281521439552308,celebdf,CelebDF
id16_id23_0004,1,0.9771451950073242,celebdf,CelebDF
id16_id23_0005,1,0.971184492111206,celebdf,CelebDF
id16_id23_0006,1,0.8643500804901123,celebdf,CelebDF
id16_id23_0009,1,0.9917696714401244,celebdf,CelebDF
id16_id23_0010,1,0.8733024597167969,celebdf,CelebDF
id16_id23_0011,1,0.9283788800239564,celebdf,CelebDF
id16_id23_0012,1,0.9757877588272096,celebdf,CelebDF
id16_id23_0013,1,0.9947763681411744,celebdf,CelebDF
id16_id26_0000,1,0.9923770427703856,celebdf,CelebDF
id16_id26_0001,1,0.9491484761238098,celebdf,CelebDF
id16_id26_0002,1,0.7613928318023682,celebdf,CelebDF
id16_id26_0003,1,0.9868122339248656,celebdf,CelebDF
id16_id26_0004,1,0.9625035524368286,celebdf,CelebDF
id16_id26_0005,1,0.9801505208015442,celebdf,CelebDF
id16_id26_0006,1,0.9695053100585938,celebdf,CelebDF
id16_id26_0007,1,0.9939627647399902,celebdf,CelebDF
id16_id26_0009,1,0.9761239886283876,celebdf,CelebDF
id16_id26_0010,1,0.9067600965499878,celebdf,CelebDF
id16_id26_0011,1,0.9642706513404846,celebdf,CelebDF
id16_id26_0012,1,0.9901720285415648,celebdf,CelebDF
id16_id26_0013,1,0.9944280385971068,celebdf,CelebDF
id16_id28_0000,1,0.9812476634979248,celebdf,CelebDF
id16_id28_0001,1,0.908019244670868,celebdf,CelebDF
id16_id28_0002,1,0.834750771522522,celebdf,CelebDF
id16_id28_0003,1,0.918045461177826,celebdf,CelebDF
id16_id28_0004,1,0.9003589153289795,celebdf,CelebDF
